Pmid
31330912
31330892
31330876
31328769
31325824
31325197
31323953
31323747
31319254
31318976
31317734
31317144
31316924
31313245
31311977
31311960
31311566
31311345
31311224
31311220
31311173
31311164
31311133
31310967
31308787
31306781
31305292
31304865
31304065
31300040
31298208
31297737
31297540
31297212
31295987
31295313
31289261
31288771
31285436
31284389
31284304
31282231
31279398
31278992
31278584
31278117
31278031
31277328
31277273
31277259
31277230
31274177
31273653
31272913
31272543
31272369
31272219
31271006
31270305
31270003
31269687
34007566
31268698
31268067
31267861
31267388
31266155
31265875
31262064
31261920
31261829
31261665
31261639
31258333
31257859
31256545
31255363
31253679
31252555
31250922
31249569
31249227
31249198
31249064
31247959
31247366
31246081
31244102
31243785
31243131
31241043
31238506
31237858
31236816
31236602
31234376
31233296
31233692
31233689
31232686
31232454
31230131
31229731
31229076
31228105
31227928
31225890
31223535
31223043
31222614
31222368
31222014
31221091
31217338
31216907
31216773
31216477
31215784
31214583
31213019
31212152
31211921
31211308
31210930
31208033
31207929
31206850
31206698
31206677
31205581
31204774
31204503
31203996
31203473
31202908
31202308
31201694
31201377
31201268
31201023
31199313
31197100
31196627
31196148
31195722
31189915
31187876
31187864
31184113
31183951
31182641
31181627
31181467
31180649
31180217
31178235
31177416
31177414
31176662
31175953
31175738
31174378
31174112
31173888
31172910
31172527
31172408
31171828
31170488
31170189
31169720
31167465
31167141
31165189
31163318
31161544
31161421
31159861
31158623
31158622
31152543
31152318
31151328
31151276
31151266
31150873
31148589
31148399
31145045
31144981
31143094
31141935
31141771
31140764
31140380
31140035
31139582
31139394
31139376
31139168
31137896
31137609
31136064
31133125
31133101
31133098
31132913
31129509
31129268
31128540
31128425
31125713
31125634
31124760
31122798
31121930
31120621
31116698
31116418
31113478
31112716
31111503
31111296
31110352
31109624
31109609
31109113
31108332
31108320
31106422
31103370
31101474
31099412
31098908
31098028
31097755
31096592
31096276
31096217
31094165
31092939
31091748
31091499
31088309
31087852
31087338
31086122
31086121
31085178
31083417
31082508
31081763
31081527
31080542
31078880
31078811
31078439
31076479
31075404
31075195
31071338
31069232
31068415
31067805
31067678
31066960
31066195
31065719
31065398
31065104
31064864
31064851
31064219
32704229
31063734
31062366
31061328
31060839
31060614
31059883
31057213
31055958
31053643
31052522
31052322
31052312
31051336
31049748
31048656
31048177
31048127
31048014
31042790
31040573
31040174
31040128
31039452
31038763
31038301
31038029
31036900
31035378
31035346
31034033
31032578
31032012
31031137
31030385
31030384
31028490
31027766
31027223
31026693
31025241
31025012
31022530
31020750
31019211
31018012
31016789
31015784
31015438
31014432
31013988
31013659
31013351
31011749
31009781
31006978
31005842
31004947
31004422
31003405
31002711
31001361
31000582
31000291
30999787
30999703
30999175
30997668
30997643
30997028
30996458
30996042
30995543
30995519
30994357
30992456
30991676
30989950
30987388
30987245
30983556
30981946
30981813
33273745
30980724
30980598
30980072
30979777
30979734
30977141
30976800
30975784
30975544
30975070
30972522
30970562
30968294
30965640
30962864
30962627
30961677
30959978
30959802
30959740
30959302
30955594
30955158
30954577
30954267
30952976
30951120
30948509
30947993
30947681
30947656
30946967
30946705
30944850
30944237
30943494
30942208
30941547
30941538
30941357
30940694
30935908
30935135
30935037
30934976
30934731
30934575
30933828
30932415
30929848
30929074
30928262
30928101
30926525
30926467
30925444
30924726
30924068
30924067
30923866
30923785
30923444
30922792
30922174
30919610
30915818
30915623
30913805
30912393
30910835
30910215
30910214
30909645
30909278
30907546
30907395
30907328
30906032
30906030
30905040
30903633
30903431
30903325
30902717
30902241
30901972
30901620
30900762
30899721
30899075
30896424
30894036
30893836
30892892
